NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,14944,14944.0,14944.0,14944,14944,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xdba6260d6d388ff570fe95b3f4430bd0
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,13856,13856.0,13856.0,13856,13856,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x4119fc4c6529add99aa14081dbc16ecb
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,13856,13856.0,13856.0,13856,13856,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xeadba79c8105dff3fdb08ce085e7b12c
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,13856,13856.0,13856.0,13856,13856,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xf2d64d0cef819045fc9d252a6b31181b
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,13760,13760.0,13760.0,13760,13760,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x77624facc1459ff2bf110c24ed8021c9
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,13728,13728.0,13728.0,13728,13728,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xa203a21bb9a2ead322f314c5ed6c45fd
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,13664,13664.0,13664.0,13664,13664,0.0,__myl_MovResMulMea_0x8729692710be644f17c7f997918851be
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,13664,13664.0,13664.0,13664,13664,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x2b4860727aa16b8274c6a9e412ad0345
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,13664,13664.0,13664.0,13664,13664,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xb2a73dcdcb246645ed7bcf4e6ce7b3cc
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,13280,13280.0,13280.0,13280,13280,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x8b0f22c4a2121702a93d8623b5a12ae4
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,13216,13216.0,13216.0,13216,13216,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xa03da8bd0547b3997e4af5d64a9f7047
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,12960,12960.0,12960.0,12960,12960,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xb633f57e2e22833f593c4f215c79f20a
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,12704,12704.0,12704.0,12704,12704,0.0,__myl_MovResMulMea_0x61ec5b9962acde3fddf5628b2e6fd459
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,12288,12288.0,12288.0,12288,12288,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x9b99130746ee47ec2d15b111319f425e
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,10400,10400.0,10400.0,10400,10400,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xe944abd3db8709490013ec56e805a4c9
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,10368,10368.0,10368.0,10368,10368,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x5bd2afd5a5411fb85888be6c8200be17
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,10368,10368.0,10368.0,10368,10368,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xd65f433ff7b34abefa6995ce894b46a3
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,10336,10336.0,10336.0,10336,10336,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x028e232ad04f9dc415033ab5492ba131
