NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:A1_decode_step_1,PushPop,649196,649196,1,1,13056,13056.0,13056.0,13056,13056,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xbc9bffbf2b5683589f7ee804485f8f6c
:A1_decode_step_1,PushPop,649196,649196,1,1,13024,13024.0,13024.0,13024,13024,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xd65f433ff7b34abefa6995ce894b46a3
:A1_decode_step_1,PushPop,649196,649196,1,1,12992,12992.0,12992.0,12992,12992,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xb633f57e2e22833f593c4f215c79f20a
:A1_decode_step_1,PushPop,649196,649196,1,1,12704,12704.0,12704.0,12704,12704,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x77624facc1459ff2bf110c24ed8021c9
:A1_decode_step_1,PushPop,649196,649196,1,1,12544,12544.0,12544.0,12544,12544,0.0,__myl_MovResMulMea_0x61ec5b9962acde3fddf5628b2e6fd459
:A1_decode_step_1,PushPop,649196,649196,1,1,11296,11296.0,11296.0,11296,11296,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x84ef5602e3183b8229f8022d6e6eb74f
:A1_decode_step_1,PushPop,649196,649196,1,1,11072,11072.0,11072.0,11072,11072,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xa203a21bb9a2ead322f314c5ed6c45fd
:A1_decode_step_1,PushPop,649196,649196,1,1,10400,10400.0,10400.0,10400,10400,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x028e232ad04f9dc415033ab5492ba131
:A1_decode_step_1,PushPop,649196,649196,1,1,10368,10368.0,10368.0,10368,10368,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x5bd2afd5a5411fb85888be6c8200be17
:A1_decode_step_1,PushPop,649196,649196,1,1,10336,10336.0,10336.0,10336,10336,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x2d193f06c4770a0b130c316a9152d3bb
